productId,productName,supplierName,rank,unitPrice,sepEndStock,avgDailySales,currentOrder,rankOrder,coefficient,octSales,currentOctEnd,rankOctEnd,currentStockout,rankStockout
9352218003276,焼き塩さば(缶) 100g,B.ゆうき八百屋,E,505,0,0.0,0,0,0.6,0,0,0,False,False
1943,マスコバド糖 500g,B.ゆうき八百屋,E,640,6,0.03,0,0,0.6,3,3,3,False,False
15249,インスタントコーヒーカフェインレス 75g,B.ゆうき八百屋,C,1890,3,0.07,0,0,1.0,0,3,3,False,False
15248,インスタントコーヒーカフェインレス(詰替用パック) 60g,B.ゆうき八百屋,E,1400,0,0.0,0,0,0.6,0,0,0,False,False
12562,純米富士酢 360ml,B.ゆうき八百屋,E,640,0,0.0,0,0,0.6,0,0,0,False,False
1273,彩穀ミックス10種 380g,B.ゆうき八百屋,E,1290,0,0.0,0,0,0.6,0,0,0,False,False
14339,豆乳仕立てのコーンスープ 190g,B.ゆうき八百屋,E,340,0,0.0,0,0,0.6,0,0,0,False,False
9352218002587,チーズおかき 9枚,B.ゆうき八百屋,E,560,5,0.0,0,0,0.6,0,5,5,False,False
9352218002586,あんこおかき 9枚,B.ゆうき八百屋,E,560,0,0.0,0,0,0.6,0,0,0,False,False
12046,手のし柿の種 38g,B.ゆうき八百屋,E,350,0,0.0,0,0,0.6,3,0,0,True,True
12047,玄米揚げ塩 30g,B.ゆうき八百屋,E,340,0,0.0,0,0,0.6,0,0,0,False,False
12048,手のし柿の種 甘辛落花 38g,B.ゆうき八百屋,E,340,0,0.0,0,0,0.6,0,0,0,False,False
12683,ミニげんこつ焼 81g,B.ゆうき八百屋,E,590,4,0.07,0,0,0.6,5,0,0,True,True
9352218004008,龍馬 POWER SODA 500ml,B.ゆうき八百屋,E,160,36,0.0,0,0,0.6,65,0,0,True,True
9339709006785,筑前煮 170g,B.ゆうき八百屋,E,550,0,0.0,0,0,0.6,0,0,0,False,False
15393,天然だしのこだわりおでん 470g,B.ゆうき八百屋,E,760,0,0.0,0,0,0.6,0,0,0,False,False
1748,フレッシュバジルソース 95g,B.ゆうき八百屋,E,890,3,0.03,0,0,0.6,0,3,3,False,False
1746,ジェノベーゼソース 95g,B.ゆうき八百屋,D,890,3,0.07,0,0,0.8,1,2,2,False,False
8911,プチプチマスタード 60g,B.ゆうき八百屋,E,750,0,0.0,0,0,0.6,0,0,0,False,False
9352218002095,有機宇治抹茶 30g,B.ゆうき八百屋,E,1330,0,0.0,0,0,0.6,0,0,0,False,False
11725,有機熟成三年番茶(マザーズ) 150g,B.ゆうき八百屋,E,490,0,0.0,0,0,0.6,0,0,0,False,False
15267,粟国の塩飴 72g,B.ゆうき八百屋,E,390,3,0.07,0,0,0.6,3,0,0,False,False
15630,ハッカ飴 72g,B.ゆうき八百屋,E,390,0,0.0,0,0,0.6,0,0,0,False,False
15266,いちごみるく飴 72g,B.ゆうき八百屋,E,390,0,0.0,0,0,0.6,0,0,0,False,False
15282,八丁味噌大豆 80g,B.ゆうき八百屋,E,320,0,0.0,0,0,0.6,0,0,0,False,False
15251,漁師さんの真こんぶ茶 30g,B.ゆうき八百屋,E,390,0,0.0,0,0,0.6,0,0,0,False,False
15271,落花生ようかん 3個,B.ゆうき八百屋,E,430,0,0.0,0,0,0.6,0,0,0,False,False
6068,コチュジャン 220g,B.ゆうき八百屋,E,720,0,0.0,0,0,0.6,0,0,0,False,False
12281,BeBe ブッラータチーズ 150g,bebe,A,1180,1,0.7,6,7,1.3,0,7,8,False,False
12282,BeBe モッツァレラチーズ 100g,bebe,A,620,3,0.77,5,6,1.3,0,8,9,False,False
12283,BeBe リコッタ 120g,bebe,B,620,0,0.5,5,5,1.15,0,5,5,False,False
9352218004010,BeBe カチョカヴァッロ 1個,bebe,B,1450,0,0.13,2,1,1.15,0,2,1,False,False
14779,BeBe マスカルポーネ 100g,bebe,B,800,1,0.23,2,1,1.15,0,3,2,False,False
9352218005172,BeBe ストラッチャテッラ 150g,bebe,D,860,0,0.07,1,1,0.8,0,1,1,False,False
9352218004731,アーユルヴェーダケアブック『からだのなみにのるレシピ』(通常版),eatreat,B,7000,0,0.03,1,1,1.15,0,1,1,False,False
9352218003149,カラダに、ぽかぽかスパイスチャイ 1セット(14pc),eatreat,B,2200,0,0.1,1,1,1.15,0,1,1,False,False
9352218003148,おなかに、すっきりリセット茶 14pc入,eatreat,C,2200,0,0.07,1,1,1.0,0,1,1,False,False
9352218003147,こころに、おだやかよろこぶ茶 14pc入,eatreat,E,2200,0,0.0,0,0,0.6,0,0,0,False,False
9352218003151,コーヒーとスパイスのホットミルク(60g入/6杯分),eatreat,E,1980,0,0.0,0,0,0.6,0,0,0,False,False
9352218003304,きぶんが、さわやかリフレッシュ茶  14pc入,eatreat,E,2139,0,0.0,0,0,0.6,0,0,0,False,False
9352218004720,心は軽く身体は満たされるベジカレー(ひよこ豆のココナッツミルクカレー) 200g,eatreat,E,1100,0,0.0,0,0,0.6,0,0,0,False,False
9352218004719,心は軽く身体は満たされるベジカレー(ビーツとターメリックのカレー) 200g,eatreat,E,1100,0,0.0,0,0,0.6,0,0,0,False,False
9352218004721,すみずみまで滋養するチキンカレー 200g,eatreat,E,1200,0,0.0,0,0,0.6,0,0,0,False,False
9352218004722,おなかを甘くほくほくと満たす栄養たっぷりグラノーラ( ダブルチョコレート・グラノーラ) 100gx 2pc,eatreat,E,1980,0,0.0,0,0,0.6,0,0,0,False,False
9352218004723,おなかを甘くほくほくと満たす栄養たっぷりグラノーラ( 基本のグラノーラ) 100g×2pc,eatreat,E,1980,0,0.0,0,0,0.6,0,0,0,False,False
9352218004727,ローカカオとスパイスのホットミルク(80g入/8杯分),eatreat,E,1980,0,0.0,0,0,0.6,0,0,0,False,False
9352218004729,入浴茶-ポカポカ- 10gx 4pc,eatreat,E,1980,0,0.0,0,0,0.6,0,0,0,False,False
9352218004730,入浴茶-デトックス- 10gx4pc,eatreat,E,1980,0,0.0,0,0,0.6,0,0,0,False,False
20240723376,KOOSO 酵素シロップ TANE 200ml,cof works,A,1800,0,0.3,3,3,1.3,0,3,3,False,False
20240723375,KOOSO 酵素シロップ SUN 200ml,cof works,B,1800,0,0.2,2,2,1.15,0,2,2,False,False
9352218005940,KOOSO 酵素ウォーター TANE 250ml,cof works,D,640,0,0.13,2,1,0.8,0,2,1,False,False
9352218005939,KOOSO 酵素ウォーター SUN 250ml,cof works,E,640,0,0.07,1,1,0.6,0,1,1,False,False
15972,cocono ココナッツヨーグルト 380g,cocono,A,990,10,1.2,2,2,1.3,0,12,12,False,False
9352218006126,cocono ココナッツヨーグルト 380g,cocono,E,990,0,0.0,0,0,0.6,0,0,0,False,False
14319,YSボディオイルon 100ml,fragrance yes,E,3600,0,0.0,0,0,0.6,0,0,0,False,False
14320,YSボディオイルoff 100ml,fragrance yes,E,3600,0,0.0,0,0,0.6,0,0,0,False,False
14321,YSボディオイルrefresh 100ml,fragrance yes,E,3600,0,0.0,0,0,0.6,0,0,0,False,False
14323,エッセンシャルオイル off 10ml,fragrance yes,E,3200,0,0.0,0,0,0.6,0,0,0,False,False
14325,YSアロマスキンクリームon 20g,fragrance yes,E,3000,0,0.0,0,0,0.6,0,0,0,False,False
14326,YSアロマスキンクリームoff 20g,fragrance yes,E,3000,0,0.0,0,0,0.6,0,0,0,False,False
14334,木のディフューザー メープル,fragrance yes,E,3000,0,0.0,0,0,0.6,0,0,0,False,False
9352218001499,ポワール・ブリュット 750ml,BMO,E,3200,0,0.0,0,0,0.6,0,0,0,False,False
9352218001500,シードル ポム・レノン 750ml,BMO,E,2900,0,0.0,0,0,0.6,0,0,0,False,False
9352218001502,ブランコ・ナトゥラル BN 750ml,BMO,E,4500,0,0.0,0,0,0.6,0,0,0,False,False
9352218001503,ビネッロ ブランコ VN 750ml,BMO,E,4500,0,0.0,0,0,0.6,0,0,0,False,False
9352218001504,ティント・ナトゥラル TN 750ml,BMO,E,4500,0,0.0,0,0,0.6,0,0,0,False,False
9352218001505,ビネッロ ティント VN 750ml,BMO,E,4500,0,0.0,0,0,0.6,0,0,0,False,False
9352218001508,スプマンテ エキストラ・ドライ トレッビアーノNV 750ml,BMO,E,2600,0,0.0,0,0,0.6,0,0,0,False,False
9352218001861,コネクシオ・コスミカ 750ml,BMO,C,4600,3,0.03,0,0,1.0,0,3,3,False,False
9352218001862,サトゥルニア ロッソ マグナム 1500ml,BMO,E,4900,0,0.0,0,0,0.6,0,0,0,False,False
9352218001863,サトゥルニア ビアンコ 750ml,BMO,E,5600,0,0.0,0,0,0.6,0,0,0,False,False
9352218002882,シードラ・カーロ 750ml,BMO,E,2900,0,0.0,0,0,0.6,0,0,0,False,False
9352218004186,エル・トレンタ・デル・ブルイチャ 2022 750ml,BMO,E,4900,0,0.0,0,0,0.6,0,0,0,False,False
9352218001501,シードル モルビアン 750ml,BMO,E,3200,0,0.0,0,0,0.6,0,0,0,False,False
9352218001898,エピフィット 750ml,BMO,E,5800,2,0.0,0,0,0.6,0,2,2,False,False
9352218004239,キナリ ナチュラル クラッカー 100g,BMO,E,890,0,0.0,0,0,0.6,0,0,0,False,False
9352218004423,釣り真鱈の昆布〆 1pc,BMO,E,980,0,0.0,0,0,0.6,0,0,0,False,False
9352218004424, 平目の昆布〆 1pc,BMO,E,980,0,0.0,0,0,0.6,0,0,0,False,False
9352218002113,ボンぺシェ ブラン 720ml,BMO,E,2500,7,0.0,0,0,0.6,0,7,7,False,False
9352218002102,ジビエの八丁味噌ラグー 100g,BMO,E,890,0,0.0,0,0,0.6,0,0,0,False,False
9352218001584,Fog Linen Work 雑貨,Fog Linen Work,E,0,-968,0.37,4,583,0.6,0,0,0,True,True
9352218004422,BOCCA プレミアムヨーグルト 450g,BOCCA,E,1000,0,0.0,0,0,0.6,0,0,0,False,False
9352218004341,BOCCA ナチュラルチーズ 50g,BOCCA,E,1150,0,0.0,0,0,0.6,0,0,0,False,False
9352218001838,FY瓶ギフトBOX,FAR YEAST BREWING,E,100,0,0.0,0,0,0.6,0,0,0,False,False
9352218001839,Far Yeast BOXセット,FAR YEAST BREWING,E,1400,0,0.0,0,0,0.6,0,0,0,False,False
12434,KAGUAギフトBOX,FAR YEAST BREWING,E,200,0,0.0,0,0,0.6,0,0,0,False,False
11727,KAGUA 2本セット,FAR YEAST BREWING,E,1590,-6,0.0,0,3,0.6,0,0,0,True,True
9352218005941,FarYeast 3缶セット,FAR YEAST BREWING,E,1530,0,0.0,0,0,0.6,0,0,0,False,False
11513,KAGUA Blanc 330ml,FAR YEAST BREWING,E,720,0,0.0,0,0,0.6,0,0,0,False,False
11514,KAGUA Rouge 330ml,FAR YEAST BREWING,E,720,0,0.0,0,0,0.6,0,0,0,False,False
11515,東京ブロンド ボトル 330ml,FAR YEAST BREWING,E,480,0,0.0,0,0,0.6,0,0,0,False,False
11512,KAGUA Saison 330ml,FAR YEAST BREWING,E,720,0,0.0,0,0,0.6,0,0,0,False,False
10852,Hop Frontier Juicy IPA 缶 350ml,FAR YEAST BREWING,E,620,0,0.0,0,0,0.6,0,0,0,False,False
12891,FY Hops and Dreams 330ml,FAR YEAST BREWING,E,640,0,0.0,0,0,0.6,0,0,0,False,False
13017,FY Farm to Brew 350ml,FAR YEAST BREWING,E,500,0,0.0,0,0,0.6,0,0,0,False,False
16009,DOBUROKU Wheat Ale 350ml,FAR YEAST BREWING,E,490,0,0.0,0,0,0.6,0,0,0,False,False
16015,Recurring Dreams 330ml,FAR YEAST BREWING,E,620,0,0.0,0,0,0.6,0,0,0,False,False
16016,From The Other Side 330ml,FAR YEAST BREWING,E,590,0,0.0,0,0,0.6,0,0,0,False,False
16017,Whispers on the Wind 330ml,FAR YEAST BREWING,E,580,0,0.0,0,0,0.6,0,0,0,False,False
9339709006781,Trick or Treat Yourself 330ml,FAR YEAST BREWING,E,770,0,0.0,0,0,0.6,0,0,0,False,False
9352218001532,もりともり Rice Ale 350ml,FAR YEAST BREWING,E,520,0,0.0,0,0,0.6,0,0,0,False,False
12590,Far Yeast White  缶 350ml,FAR YEAST BREWING,E,450,0,0.0,0,0,0.6,0,0,0,False,False
13594,東京IPA 缶 350ml,FAR YEAST BREWING,E,450,0,0.0,0,0,0.6,0,0,0,False,False
9352218002323,ARAN Wood Aged Pilsner 350ml,FAR YEAST BREWING,E,540,0,0.0,0,0,0.6,0,0,0,False,False
9352218002111,Belgian Brut IPA 350ml,FAR YEAST BREWING,E,490,0,0.0,0,0,0.6,0,0,0,False,False
9352218002454,2B CONTINUED 350ml,FAR YEAST BREWING,E,490,0,0.0,0,0,0.6,0,0,0,False,False
9352218002921,noon moon 350ml,FAR YEAST BREWING,E,510,0,0.0,0,0,0.6,0,0,0,False,False
9352218003328,BACK TO RIVER 350ml,FAR YEAST BREWING,E,510,0,0.0,0,0,0.6,0,0,0,False,False
9352218002434,Far Yeast ARCADIA 350ml,FAR YEAST BREWING,E,540,0,0.0,0,0,0.6,0,0,0,False,False
9352218002528,Far Yeast Peach on the Beach 350ml,FAR YEAST BREWING,E,600,0,0.0,0,0,0.6,0,0,0,False,False
16165,FARM TO BREW 350ml,FAR YEAST BREWING,E,510,0,0.0,0,0,0.6,0,0,0,False,False
9352218003086,TOMACHELA 350ml,FAR YEAST BREWING,E,590,0,0.0,0,0,0.6,0,0,0,False,False
9352218002964,APRICITY 350ml,FAR YEAST BREWING,E,650,0,0.0,0,0,0.6,0,0,0,False,False
9352218003087,MalzWalzer 350ml,FAR YEAST BREWING,E,590,0,0.0,0,0,0.6,0,0,0,False,False
9352218004333,FAR YEAST WHITE  350ml 缶,FAR YEAST BREWING,E,450,0,0.0,0,0,0.6,0,0,0,False,False
9352218003327,FAR YEAST BLONDE 350ml 缶,FAR YEAST BREWING,E,460,0,0.0,0,0,0.6,0,0,0,False,False
9352218003247,Right Step 350ml,FAR YEAST BREWING,E,590,0,0.0,0,0,0.6,0,0,0,False,False
9352218003248,Acid House Double Dry Hopped Sour IPA 350ml,FAR YEAST BREWING,E,600,0,0.0,0,0,0.6,0,0,0,False,False
11516,Far Yeast White 330ml,FAR YEAST BREWING,E,460,0,0.0,0,0,0.6,0,0,0,False,False
9352218001821,Far Yeast Blonde 330ml,FAR YEAST BREWING,E,480,0,0.0,0,0,0.6,0,0,0,False,False
9352218001822,Far Yeast IPA 330ml,FAR YEAST BREWING,E,480,0,0.0,0,0,0.6,0,0,0,False,False
11517,Escapism 350ml,FAR YEAST BREWING,E,510,0,0.0,0,0,0.6,0,0,0,False,False
9352218003957,HOP FRONTIER Micro IPA 350ml,FAR YEAST BREWING,E,620,0,0.0,0,0,0.6,0,0,0,False,False
16014,Sumomo Salty Sour 350ml,FAR YEAST BREWING,E,580,0,0.0,0,0,0.6,0,0,0,False,False
16164,Lakeside Lavender 350ml,FAR YEAST BREWING,E,510,0,0.0,0,0,0.6,0,0,0,False,False
12466,モヒートのびいる 350ml,FAR YEAST BREWING,E,590,0,0.0,0,0,0.6,0,0,0,False,False
9339709006839,Grapevine 2024 350ml,FAR YEAST BREWING,E,630,0,0.0,0,0,0.6,0,0,0,False,False
9352218004851,gloam moon 350ml,FAR YEAST BREWING,E,540,0,0.0,0,0,0.6,0,0,0,False,False
9352218005437,FY ゆずレモン White 350ml,FAR YEAST BREWING,E,650,0,0.0,0,0,0.6,0,0,0,False,False
9352218004850,BIG MOON Lager Beer 350ml,FAR YEAST BREWING,E,650,0,0.0,0,0,0.6,0,0,0,False,False
9352218004695,月の出エール 350ml,FAR YEAST BREWING,E,620,0,0.0,0,0,0.6,0,0,0,False,False
9352218004696,月の出ラガー 350ml,FAR YEAST BREWING,E,620,0,0.0,0,0,0.6,0,0,0,False,False
9352218003245,Far Yeast Radler 350ml,FAR YEAST BREWING,E,480,0,0.0,0,0,0.6,0,0,0,False,False
9352218001820,Sakura Session IPA 350ml,FAR YEAST BREWING,E,570,0,0.0,0,0,0.6,0,0,0,False,False
9352218001915,WEST COAST PILSNER 350ml,FAR YEAST BREWING,E,770,0,0.0,0,0,0.6,0,0,0,False,False
15994,Far Yeast Peach Haze 350ml,FAR YEAST BREWING,E,650,0,0.0,0,0,0.6,0,0,0,False,False
13595,TAPECUT 350ml,FAR YEAST BREWING,E,590,0,0.0,0,0,0.6,0,0,0,False,False
9352218002560,KAGUA Saison 特別日本醸造 350ml,FAR YEAST BREWING,E,650,0,0.0,0,0,0.6,0,0,0,False,False
9352218006273,響果 350ml,FAR YEAST BREWING,E,630,0,0.0,0,0,0.6,0,0,0,False,False
12178,Peach Brut,FAR YEAST BREWING,E,640,0,0.0,0,0,0.6,0,0,0,False,False
9352218002433,Far Yeast Radler 350ml,FAR YEAST BREWING,E,460,0,0.0,0,0,0.6,0,0,0,False,False
12603,FY缶ギフトBOX,FAR YEAST BREWING,E,160,0,0.0,0,0,0.6,0,0,0,False,False
9352218003035,10周年記念セット,FOOD&COMPANY,E,10000,0,0.0,0,0,0.6,0,0,0,False,False
9352218003034,グローサリーバッグ,FOOD&COMPANY,E,6200,0,0.0,0,0,0.6,0,0,0,False,False
9352218002518,鹿肉と牡蠣のソーセージ,Antler Crafts,E,750,0,0.0,0,0,0.6,0,0,0,False,False
9352218002810,水源の森からクリームはちみつ 165g,food creation,E,2200,0,0.0,0,0,0.6,0,0,0,False,False
9352218004667,QINO SODA 3本入ギフトセット,fabriq,E,4980,0,0.0,0,0,0.6,0,0,0,False,False
9352218003153,エルサルバドル 150g,CONZEN,E,1590,0,0.0,0,0,0.6,0,0,0,False,False
9352218003317,グアテマラ 100g,CONZEN,E,1080,5,0.0,0,0,0.6,0,5,5,False,False
9352218003318,エチオピア 100g,CONZEN,E,1090,0,0.0,0,0,0.6,0,0,0,False,False
9352218003425,エチオピア ハルスケ 100g,CONZEN,E,1150,1,0.0,0,0,0.6,0,1,1,False,False
20240723359,BONBONS DE K クッキー缶 1ヶ,BONBONS DE K,E,5000,0,0.0,0,0,0.6,0,0,0,False,False
20240723204,フィナンシェ各種,BONBONS DE K,E,370,0,0.0,0,0,0.6,0,0,0,False,False
20240723213,パウンドケーキ 各種 (ホール/箱入り),BONBONS DE K,E,2900,0,0.0,0,0,0.6,0,0,0,False,False
20240723209,BONBONS DE K クッキー缶(丸),BONBONS DE K,E,2900,0,0.0,0,0,0.6,0,0,0,False,False
20240723208,サブレ アマンドフランボワーズ,BONBONS DE K,E,450,0,0.0,0,0,0.6,0,0,0,False,False
20240723207,サブレ ショコラプラリネ,BONBONS DE K,E,400,0,0.0,0,0,0.6,0,0,0,False,False
20240723205,フロランタン 1個,BONBONS DE K,E,440,0,0.0,0,0,0.6,0,0,0,False,False
20240723212,BONBONS DE K クッキー缶(正方形),BONBONS DE K,E,4500,0,0.0,0,0,0.6,0,0,0,False,False
9352218003818,BC ドリップバック 5個入り,BREATHER COFFEE,E,1580,0,0.0,0,0,0.6,0,0,0,False,False
9352218003817,BC ドリップバッグ 各種,BREATHER COFFEE,E,290,0,0.0,0,0,0.6,0,0,0,False,False
9352218003816,Choccy Man 150g,BREATHER COFFEE,E,1350,0,0.0,0,0,0.6,0,0,0,False,False
9352218003815,Las Nubes 150g,BREATHER COFFEE,E,1290,0,0.0,0,0,0.6,0,0,0,False,False
9352218004046,Tucan Tarrazu 150g,BREATHER COFFEE,E,1200,0,0.0,0,0,0.6,0,0,0,False,False
9352218004047,DECAF 150g,BREATHER COFFEE,E,1490,0,0.0,0,0,0.6,0,0,0,False,False
9352218004252,デカフェ(カフェ),BREATHER COFFEE,E,520,0,0.0,0,0,0.6,0,0,0,False,False
9352218004253,アイスデカフェ(カフェ),BREATHER COFFEE,E,520,0,0.0,0,0,0.6,0,0,0,False,False
9352218004254,デカフェLATTE(カフェ),BREATHER COFFEE,E,580,0,0.0,0,0,0.6,0,0,0,False,False
9352218004255,アイスデカフェLATTE(カフェ),BREATHER COFFEE,E,580,0,0.0,0,0,0.6,0,0,0,False,False
9352218004715,Cafe Nor 150g,BREATHER COFFEE,E,1200,0,0.0,0,0,0.6,0,0,0,False,False
9352218004815,Chire 150g,BREATHER COFFEE,E,1480,0,0.0,0,0,0.6,0,0,0,False,False
9352218006098,Bona Zuria 150g,BREATHER COFFEE,E,1650,0,0.0,0,0,0.6,0,0,0,False,False
9352218006099,Bulambli 150g,BREATHER COFFEE,E,1350,0,0.0,0,0,0.6,0,0,0,False,False
9352218006420,Danche 150g,BREATHER COFFEE,E,1650,0,0.0,0,0,0.6,0,0,0,False,False
9352218006723,Oscar 150g,BREATHER COFFEE,E,1350,0,0.0,0,0,0.6,0,0,0,False,False
9352218006869,Monte Alegre 150g,BREATHER COFFEE,E,1350,0,0.0,0,0,0.6,0,0,0,False,False
9352218005020,Nyarusiza 150g,BREATHER COFFEE,E,1200,0,0.0,0,0,0.6,0,0,0,False,False
9352218005721,Kiamabara 150g,BREATHER COFFEE,E,1530,0,0.0,0,0,0.6,0,0,0,False,False
9352218005722,Tres Cruces 150g,BREATHER COFFEE,E,1200,0,0.0,0,0,0.6,0,0,0,False,False
9352218003792,ブルーベリースパイスジャム 150g,buscape,E,890,0,0.0,0,0,0.6,0,0,0,False,False
9352218003791,アップルキウイスパイスジャム,buscape,E,890,0,0.0,0,0,0.6,0,0,0,False,False
20240723318,赤紫蘇ソーダ(カフェ),freebee,E,560,0,0.0,0,0,0.6,0,0,0,False,False
9352218005323,柚子ソーダ(カフェ),freebee,E,560,0,0.0,0,0,0.6,0,0,0,False,False
9352218003302,赤紫蘇シロップ 480ml,freebee,E,2000,6,0.0,0,0,0.6,0,6,6,False,False
9352218003303,赤紫蘇シロップ185ml,freebee,E,980,11,0.0,0,0,0.6,0,11,11,False,False
9352218005003,柚子シロップ 185ml,freebee,E,980,0,0.0,0,0,0.6,0,0,0,False,False
9352218003954,HASSAKU SHOT 720ml,comorebi farm,E,2350,0,0.0,0,0,0.6,0,0,0,False,False
9352218003955,ISLANDER 200ml,comorebi farm,E,530,0,0.0,0,0,0.6,0,0,0,False,False
9352218004965,対馬もみじぼたん ジビエ各種,daidai,E,0,0,0.0,0,0,0.6,0,0,0,False,False
9352218006706,ジャーキーセット,daidai,E,1560,0,0.0,0,0,0.6,0,0,0,False,False
9352218006707,対馬スパイス各種,daidai,E,926,0,0.0,0,0,0.6,0,0,0,False,False
9352218004960,もみじぼたんオリジナルソーセージ 3本入,daidai,E,990,0,0.0,0,0,0.6,0,0,0,False,False
9352218004959,ピリッと山椒スパイスソーセージ 3本入,daidai,E,990,0,0.0,0,0,0.6,0,0,0,False,False
9352218004961,めっちゃバジルソーセージ3本入,daidai,E,990,0,0.0,0,0,0.6,0,0,0,False,False
9352218006868,猪肉の極上背ローススライス 152g,daidai,E,1100,0,0.0,0,0,0.6,0,0,0,False,False
9352218004964,猪肉の極上肩ローススライス 150g,daidai,E,1100,0,0.0,0,0,0.6,0,0,0,False,False
9352218004963,猪肉の極上バラ肉スライス 150g,daidai,E,990,0,0.0,0,0,0.6,0,0,0,False,False
9352218004962,鹿肉の赤身 (もも)スライス 150g,daidai,E,990,0,0.0,0,0,0.6,0,0,0,False,False
9352218006709,ぼたん猪肉のジャーキー 20g,daidai,E,850,0,0.0,0,0,0.6,0,0,0,False,False
9352218004967,もみじ鹿肉のジャーキー 25g,daidai,E,850,0,0.0,0,0,0.6,0,0,0,False,False
9352218005436,Earth Track Garden サラダセット,EARTH TRACK Garden,E,399,0,0.0,0,0,0.6,0,0,0,False,False
9352218003339,旬野菜サラダボウル(ドレッシング付) 小,EARTH TRACK Garden,E,460,5,0.0,0,0,0.6,0,5,5,False,False
9352218003340,旬野菜サラダボウル(ドレッシング付) 大,EARTH TRACK Garden,E,590,13,0.0,0,0,0.6,0,13,13,False,False
9352218005805,オレンジエコバッグプレゼント1個,20250730001,E,0,-20,0.0,0,12,0.6,0,0,0,True,True
9352218006120,E.M KOMBUCHA コンブチャ 300ml,E.M Brew,E,1320,0,0.0,0,0,0.6,0,0,0,False,False
9352218006721,福袋 2025,food&company,E,2025,-16,0.0,0,9,0.6,0,0,0,True,True
9352218006229,オリジナルチャイベース 200ml,Chiyaba,E,1750,3,0.0,0,0,0.6,0,3,3,False,False
9352218006230,チャイプレッソベース 200ml,Chiyaba,E,1850,6,0.0,0,0,0.6,0,6,6,False,False
9352218006413,ストライクマウンテン 70g,Chiyaba,E,1840,0,0.0,0,0,0.6,0,0,0,False,False
9352218006414,チャンドラ 20g,Chiyaba,E,2100,4,0.0,0,0,0.6,0,4,4,False,False
9352218006502,ソイマヨ オリジナル 130g,from the farm KYOTO,E,1380,0,0.0,0,0,0.6,0,0,0,False,False
9352218006503,ソイマヨ ハーブ＆ガーリック 130g,from the farm KYOTO,E,1380,0,0.0,0,0,0.6,0,0,0,False,False
9352218005350,檜らがあ 350ml,Far Yeast Brewing,E,560,0,0.0,0,0,0.6,0,0,0,False,False
9352218002728,Breadビール 350ml,AJB,E,780,0,0.0,0,0,0.6,0,0,0,False,False
9352218002211,GRAPEFRUIT SOUR 350ml,AJB,E,780,0,0.0,0,0,0.6,0,0,0,False,False
16066,Breadビール,AJB,E,700,0,0.0,0,0,0.6,0,0,0,False,False
9352218005586,ピーナッツ好きのためのチョコレート,bocchi,E,1700,0,0.0,0,0,0.6,0,0,0,False,False
9352218005693,玄米あまさけミルク（プレーン） カップ 1個,CUP de GOEN,E,454,1,0.0,0,0,0.6,0,1,1,False,False
9352218005694,りんご カップ 1個（100ml）,CUP de GOEN,E,454,7,0.0,0,0,0.6,0,7,7,False,False
9352218005695,ばななミルク カップ 1個（100ml）,CUP de GOEN,E,454,2,0.0,0,0,0.6,0,2,2,False,False
9352218005696,トマト カップ 1個（100ml）,CUP de GOEN,E,454,15,0.0,0,0,0.6,0,15,15,False,False
9352218003939,熟成生マスタード 115g,eno島,E,560,0,0.0,0,0,0.6,0,0,0,False,False
9352218004529,江のポン 50ml,eno島,E,660,0,0.0,0,0,0.6,0,0,0,False,False
9352218006740,江のスコ 160ml,eno島,E,1690,0,0.0,0,0,0.6,0,0,0,False,False
9352218006739,江のポン 160ml,eno島,E,1100,0,0.0,0,0,0.6,0,0,0,False,False
15093,ka-ra-da mizu 290ml,DECON,E,180,0,0.0,0,0,0.6,0,0,0,False,False
9352218003554,ka-ra-da mizu 490ml,DECON,E,200,0,0.0,0,0,0.6,0,0,0,False,False
15893,チキンカレー＆レモンライスキット (4人前),CARMA,E,1830,3,0.0,0,0,0.6,0,3,3,False,False
9352218003167,チキンカレー＆レモンライスキット (2人前),CARMA,E,1420,0,0.0,0,0,0.6,0,0,0,False,False
15894,チキンカレースパイス (4人前),CARMA,D,920,3,0.07,0,0,0.8,0,3,3,False,False
15895,鯖キーマカレースパイス (4人前),CARMA,D,720,8,0.1,0,0,0.8,0,8,8,False,False
15921,チキンキーマカレースパイス (4人前),CARMA,D,830,5,0.07,0,0,0.8,0,5,5,False,False
9352218002893,マサラチャイティーバッグ（2カップ分×5袋入）,CARMA,E,820,13,0.0,0,0,0.6,0,13,13,False,False
15920,クラフトチャイ (10杯分),CARMA,E,500,0,0.0,0,0,0.6,0,0,0,False,False
14572,葉山アイス 甘酒&ココナッツミルク91ml,beat Ice,E,360,0,0.0,0,0,0.6,0,0,0,False,False
14574,DEN+EN ICE CREAM 91ml,beat Ice,E,420,0,0.0,0,0,0.6,0,0,0,False,False
9352218003819,棚田アイス 91ml,beat Ice,E,360,0,0.0,0,0,0.6,0,0,0,False,False
20240723426,葉山アイス アーモンドミルクチャイ 91ml,beat ice,E,360,0,0.0,0,0,0.6,0,0,0,False,False
9352218001969,柿ベースエナジーバー (ミックスベリー) 45g,Wholesum Japan,E,330,22,0.0,0,0,0.6,5,17,17,False,False
9352218001968,柿ベースエナジーバー (シーソルトチョコレート) 45g,Wholesum Japan,E,330,23,0.0,0,0,0.6,4,19,19,False,False
